product_name,Price,rating,category
"Farm Income State Estimates, 1959-72: Fis-222 Supplement (Classic Reprint)",136.84,0.0,agriculture
Ugaoo Epsom Salt for Plants Growth - Magnesium Sulphate Organic Fertilizer - 1 Kg |Powder,304.04,4.3,agriculture
"IFFCO Urban Gardens - Aqua Green Diet | Plant Food, Liquid Fertilizer | Enhance Growth of Lucky Bamboo, Money Plants, All Plants in Water | Glass Bottle with Dropper - 50ML",466.48,3.9,agriculture
GACILÃ‚Â® Liquid Micronutrient Mixture Fertilizer All in One Growth Promoter for fruits and Flowering 5 L,1394.34,4.0,agriculture
Unitedlys All Purpose Plant Feed for Outdoor & Indoor Plants 880 Grams | Premium Micronutrients Fertilizers for Plants | Complete Plant Food with Hydroponic Nutrients for Healthier Plant Growth,174.12,3.7,agriculture
Gro Green 100% Natural All in One Growth Booster Liquid Fertilizer Spray+Liquid Bottle suitable for All Indoor and Outdoor Plants.,405.41,4.0,agriculture
"IFFCO Urban Gardens - Green Diet - 200 ML - Organic Plant Food, Liquid Fertilizer For Potted Indoor & Outdoor plants, Balanced Macro & Micro Nutrients, Water Soluble",1265.26,3.7,agriculture
"IFFCO Urban Gardens - Aqua Green Diet 100ml - Plant Food, Liquid Fertilizer - Enhance Growth of Lucky Bamboo, Money Plants, All Plants in Water - Glass Bottle with Dropper",1518.72,3.9,agriculture
"GACIL Manganese Sulphate Mono Hydrate Micronutrient Powder Fertilizer | Roots Simulator | Vegetable, Flowers & Garden Plants 500G",1444.42,5.0,agriculture
"Crops and Markets, Vol. 2: April, 1925; Supplement No. 4 (Classic Reprint)",625.33,0.0,agriculture
"URBAN FARMER-Cef organic Brahmastra Bio Stimulant, Organic liquid for Agriculture crops, Vegetables, Home, Garden, Office Pot Plants, Indoor and Outdoor plants 250 ML",1593.3,0.0,agriculture
"The Insect Pest Survey Bulletin, Vol. 18: Supplement to Number 4; June 15, 1938 (Classic Reprint)",603.44,0.0,agriculture
"World Agricultural Situation: Special Supplement on the World Grain Situation; October, 1972 (Classic Reprint)",1188.01,0.0,agriculture
"A Second Series of the Manners and Customs of the Ancient Egyptians: Including Their Religion, Agriculture, &C., Derived From a Comparison of the ... of Ancient Authors; Supplement, Index",1926.91,0.0,agriculture
"Crops and Markets, Vol. 3: Supplement No. 4, April, 1926 (Classic Reprint)",367.78,0.0,agriculture
"Tuberculosis Eradication Under the Accredited-Herd Plan: Supplement 1 to Herd List No. 3; List of Herds of Ayrshire, Guernsey, Holsteinfriesian, and ... Test With a View to Being Accredited",975.85,0.0,agriculture
"Crops and Markets, Vol. 3: January 1926; Supplement No. 1 (Classic Reprint)",1867.78,0.0,agriculture
"Crops and Markets, Vol. 3: Monthly Supplement; February, 1926 (Classic Reprint)",1325.98,0.0,agriculture
"The Insect Pest Survey Bulletin, Vol. 18: Supplement to No. 9; December 28, 1938 (Classic Reprint)",933.31,0.0,agriculture
"URBAN FARMER-Cef Organic NPK Plant Booster & Enhancer | Complete Plant Food NPK Plant Booster for Growth Boost And Maximum Production | Ideal For Home, Garden & Outdoor Plant Care (250 ML)",1074.96,5.0,agriculture
"IFFCO Urban Gardens - Flora Diet - 200ml - Liquid Plant Food Fertilizer - For Flower Boost in Plants - Balanced Macro Micro Nutrients & Growth Hormones for Rose, Jasmine etc - Water Soluble",921.47,3.8,agriculture
Iagrifarm Fish Amino Acid Liquid Growth Promoter - 1 Liter - with Measuring Cup 50 Ml - for All Crops,519.39,4.0,agriculture
Full Committee Report of Study Conducted in 13 Federal Milk Order Markets on Volume-Weight Conversion Factors for Milk: Supplement to Marketing Research Report 701 (Classic Reprint),1882.5,0.0,agriculture
"Crops and Markets, Vol. 2: December 1925; Supplement No. 12 (Classic Reprint)",788.81,0.0,agriculture
THE WET TREE Seaweed Extract Granules | Organic Plant Growth Promoter & Biostimulant | Fertilizer for All Type of Plants (900),1113.72,4.8,agriculture
Stim Rich Concentrate - 500ML,297.67,0.0,agriculture
"HALARI NPK 20 20 20 Fertilizer for All Garden and Pot Plants Complete Plant Food, Growth Boost and Flowering 900g",248.39,4.0,agriculture
"Organic Plant Boost Liquid Biofertilizer, Buy 1 Get 2 Free, 100% Organic, 3 Pack",219.72,4.7,agriculture
"GACILÃ‚Â® Manganese Sulphate Micronutrient Fertilizer Free Flow Powder Growth Promoter For Vegetable, Flowers & Garden Plants 1 Kg",1062.18,5.0,agriculture
"The Plant Disease Bulletin: Supplement 14; Diseases of Fruit Crops in the United States in 1920; April 1, 1921 (Classic Reprint)",1685.39,0.0,agriculture
AGRI82-100 ML X3| Increases water absorption | Enhances crop immunity | Defence power results in healthy growth of the plant | Saves the plants from sun stress,1937.79,0.0,agriculture
"HORTUS HUB Organic Vegetable Essential Plant Food for Home, Balcony, Terrace & Outdoor Gardening Vegetable Plant Growth Supplement (2kg)",1275.58,0.0,agriculture
"Utkarsh Molyb-N (Mo 52% Ammonium Molybdate) (100% Water Soluble Fertilizer) Synthesizes Amino Acids, Essential for Nitrogen Fixation, Enzyme activation & Nitrate Assimilation (250 gm; Pack of 1)",786.06,0.0,agriculture
"URBAN FARMERÃ¢â€žÂ¢ -Cef organic Nitrogen Booster+ Potassium Booster, 250 ml, Pack Of 2, Bio Stimulant for Agricultural crops, home decor, Indoor &Outdoor Plants, Immunity Booster",1985.05,5.0,agriculture
Organic 1 lit BHRAMHASTRA Liquid Soil Booster | with Micro & Macro Nutrients | NPK | Immunity & Growth Booster for All Plants| Organic Liquid Fertilizer for All Indoor and Outdoor Garden|,1623.66,5.0,agriculture
"The Plant Disease Reporter: Issued by Division of Mycology and Disease Survey, Supplement 83, Crop Losses From Plant Diseases in the United States in 1928, 1929, 1930, April 1, 1932 (Classic Reprint)",1937.45,0.0,agriculture
"World Wool Prospects: With Quarterly Statistical Supplement; November 29, 1933 (Classic Reprint)",870.28,0.0,agriculture
"Amipro 30% - 250 ML (Amino Acid, Organic Nitrogen Supplement, Protien Suppement, Energy Booster, Immunity Booster)",1572.88,4.0,agriculture
PACK of 2 - COMBO - AGRI NANOTEK - 250g || AGRI NANOTEK - 250g || AGRI AGRICULTURE PRODUCTS,1805.93,0.0,agriculture
"The Far East, Communist China, Oceania Agricultural Situation, 1963: Supplement No. 4 to the 1963 World Agricultural Situation (Classic Reprint)",1587.08,0.0,agriculture
"PLANTS & ROOTS Plants & Root - Humic Acid For Plants, Humic Acid Flakes For Indoor And Outdoor Plants (Super Potassium Humate 98%) Humic Acid For Plants/Water Soluble Grade -(400 Gm)",1970.48,4.1,agriculture
Chstr Premium Organic Mustard Cake: Nutrient-Rich Soil Amendment for Sustainable Agriculture 5kg,554.88,0.0,agriculture
AGRI HUMIC - 500ML| INCREASES WATER ABSORPTION | ENHANCES CROP IMMUNITY | DEFENCE POWER RESULTS IN HEALTHY GROWTH OF THE PLANT | SAVES THE PLANTS FROM SUN STRESS(PACK OF 1),1776.72,0.0,agriculture
"City Greens Advance Hydroponic Nutrients For Different Stages Of Plants Life - Concentrated Nutrients for Experienced Growers. TOTAL- 600ml (Greens, Blooms & Nutes 200ml Each)",1993.17,3.9,agriculture
"The 1964 Far East, Communist China, Oceania Agricultural Situation: Supplement No. 4 to the 1964 World Agricultural Situation (Classic Reprint)",604.37,0.0,agriculture
Agrico organic Vermicompost Fertilizer Manure for Plants - 5 KG (05),199.45,3.5,agriculture
OrganicDews Amino Fertilizer (Plant Protein Hydrolysates) Based Bio Stimulant Concentrate for Plants 250 ml with Measuring Cup 25 ml - Plant Growth and Yield Booster 250 ml,396.88,3.9,agriculture
Scott's Nutrition of the Chicken: v. 4,1841.48,5.0,agriculture
"TrustBasket Neem Cake Powder Organic Fertilizer and Pest Repellent for Plants (450 GMS) & Reusable,Heavy Duty Garden Hand Gloves",1857.13,5.0,agriculture
AGRI82-100 ML X3| INCREASES WATER ABSORPTION | ENHANCES CROP IMMUNITY | DEFENCE POWER RESULTS IN HEALTHY GROWTH OF THE PLANT | SAVES THE PLANTS FROM SUN STRESS(PACK OF 1),1014.28,0.0,agriculture
AGRI82-100 ML X3| INCREASES WATER ABSORPTION | ENHANCES CROP IMMUNITY | DEFENCE POWER RESULTS IN HEALTHY GROWTH OF THE PLANT | SAVES THE PLANTS FROM SUN STRESS(PACK OF 1),324.82,0.0,agriculture
AGRI82-100 ML X3| INCREASES WATER ABSORPTION | ENHANCES CROP IMMUNITY | DEFENCE POWER RESULTS IN HEALTHY GROWTH OF THE PLANT | SAVES THE PLANTS FROM SUN STRESS(PACK OF 1),1914.99,0.0,agriculture
HORTUS HUB Root Care Organic Plant Growth Booster | Plant Food | Micronutrients for Plants | Organic Fertilizer | Gardening Fertilizers (900 gm),968.07,0.0,agriculture
"SHAKTI Organic Plant Protector - A Unique Combination of Humic, Amino, Seaweed and Fulvic",1239.31,0.0,agriculture
"Sansar Green Zinc Fertilizer, Essential Super Powerful Plant Fertilizer For Plants With ++ Growth Booster And Active Micro Organism (200 Gm), Powder",821.71,4.0,agriculture
"AGRI GOLDL - 100 G| PLANT GROWTH REGULATOR, COMBINATION OF BIO-INGREDIENTS | HELPS THE CROP TO INCREASE ITS METABOLIC ACTIVITIES(PACK OF 1)",1345.82,0.0,agriculture
"AGRI GOLDL - 100 G| PLANT GROWTH REGULATOR, COMBINATION OF BIO-INGREDIENTS | HELPS THE CROP TO INCREASE ITS METABOLIC ACTIVITIES(PACK OF 1)",324.79,0.0,agriculture
"URBAN FARMER-Cef Organic Potassium Liquid Booster, Premium Plants Growth Boost Nutrient, Enhanced Strong Roots Healthier Yields, Organic Formula for Healthy Home, Gardens &Vegetables Plants (250 ML)",1893.78,0.0,agriculture
"abtec, the organic people Bio Neem Azadirachtin Liquid For Plants - 250 ml",931.32,2.5,agriculture
SakraiÃ¢â€žÂ¢ Soil Moisture Light Inspect Acidity Meter Ph Tester 3 in 1 Soil Thermometer for Probe Tester with Agriculture Moisture 4 Plants Health Garden Accessories Thermometer (Analog Soil Meter),1259.79,3.4,agriculture
"Greenedge Organic AMINOCAL (Calcicum Nitrate: Amino Acid Chelated) Fertilizer (1 Liter) Concentrated Liquid for healthy, tough and resistant Plant, 1L",1404.77,0.0,agriculture
"GACIL Ammonium Sulphate Npk 21-0-0 Water Soluble Fertilizer Powder For Plants. Npk For Indoor Outdoor Garden, Faower, Vegetable Plants & Agriculture Crops (White Color; Water Soluble) 250 G",1981.65,4.7,agriculture
"IFFCO Urban Gardens - Doctor Series + Growth Promoter Combo - 1.5 Litre - Neem Oil, Fungi, Sea Secret - Organic Solution to Prevent All Soil & Plant Borne Problems and Improve Abiotic Stress Tolerance",1234.8,3.8,agriculture
Bloom Buddy Vermicompost & Organic Growth Booster Fertilizer 1kg Combo Ã¢â‚¬â€œ Nourish Soil & Enhance Plant Growth,553.75,4.1,agriculture
GREENFINITY Seaweed Pro Liquid Concentrate For Indoor & Outdoor Plants With Measuring Cup | Growth Booster Liquid Fertilizer | 100ml,1482.81,4.6,agriculture
"Plant Growth Supplement for Trees, Shrubs, and Vegetables, 2oz, Pack of 3",157.55,2.0,agriculture
Sansar GreenÃ‚Â® Seaweeds Liquid Growth Fertilizer for All Indoor and Outdoor Plants. 500 ml,1855.87,3.7,agriculture
Exfert Bio Potash 15% Potassium Organic Liquid Fertilizer (250ml),718.86,3.9,agriculture
TSK Seaweed Liquid Plant Fertilizer/Concentrate/Tonic For Both Indoor And Outdoor Plants |Plant Growth Supplement |Organic liquid Manure For Home Gardening | Flower Booster| (250 ml),305.47,0.0,agriculture
"Advanced Nutrients Voodoo Juice Fertilizer, 250ml",678.0,4.6,agriculture
Titan Agritech Potassium Humate Liquid 20% (ECO Black) organic soil conditioner | bio-stimulan PGR | home gardeners and indoor organic farming | 500ml,1144.11,0.0,agriculture
AGRI NANOTEK - 250G| INCREASES WATER ABSORPTION | ENHANCES CROP IMMUNITY | DEFENCE POWER RESULTS IN HEALTHY GROWTH OF THE PLANT | SAVES THE PLANTS FROM SUN STRESS(PACK OF 1),163.19,0.0,agriculture
PACK of 2 - COMBO - AGRI NANOTEK - 250g || AGRI NANOTEK - 250g || AGRI AGRICULTURE PRODUCTS,410.15,0.0,agriculture
PACK of 2 - COMBO - AGRI NANOTEK - 250g || AGRI NANOTEK - 250g || AGRI AGRICULTURE PRODUCTS,611.18,0.0,agriculture
PACK of 2 - COMBO - AGRI NANOTEK - 250g || AGRI NANOTEK - 250g || AGRI AGRICULTURE PRODUCTS,1104.43,0.0,agriculture
PACK of 2 - COMBO - AGRI NANOTEK - 250g || AGRI NANOTEK - 250g || AGRI AGRICULTURE PRODUCTS,760.2,0.0,agriculture
Flower Booster For All Garden Plant | Make Plant health and Increase Flowering of Plant | Improve Roots (1 kg),183.39,5.0,agriculture
"Algaetech 10 Seaweed Extract Organic Carbon rich and water soluble Liquid Plant Growth Promoter micronutrients for healthy plant Perfect to use for all indoor,outdoor Plants (2000ml)",1659.94,3.9,agriculture
Raj AgriTech Commander Flowering Booster Micronutrient Liquid Mixture for Plants Fertilizer for Growth of All Plant and Better Response (50 ML),1210.59,3.1,agriculture
PACK of 2 - COMBO - AGRI NANOTEK - 500g || AGRI NANOTEK - 500g || AGRI AGRICULTURE PRODUCTS,987.5,0.0,agriculture
Organic Seaweed Extract Liq. Con. For Potted POTTED PLANTS | Fertilizer For All INDOOR and OUTDOOR Plants | Plant Growth Enhancer | Improve Plant Root System (4 lit),1250.78,5.0,agriculture
PACK of 2 - COMBO - AGRI NANOTEK - 500g || AGRI NANOTEK - 500g || AGRI AGRICULTURE PRODUCTS,450.04,0.0,agriculture
PACK of 2 - COMBO - AGRI NANOTEK - 500g || AGRI NANOTEK - 500g || AGRI AGRICULTURE PRODUCTS,793.05,0.0,agriculture
PACK of 2 - COMBO - AGRI NANOTEK - 500g || AGRI NANOTEK - 500g || AGRI AGRICULTURE PRODUCTS,1977.12,0.0,agriculture
"The Plant Disease Reporter: Issued by Division of Mycology and Disease Survey; Bureau of Plant Industry; United States Department of Agriculture; ... 1, 1940-December 31, 1940 (Classic Reprint)",1264.01,0.0,agriculture
GACILÃ‚Â® Calcium Nitrate NPK 15-0-0 + Ca 18% Fertilizer for Plants Growth 100% Water Soluble for all types of Garden Plants & Agri Crops 100 g,1368.47,0.0,agriculture
GACIL Ammonium Sulphate Npk 21-0-0 Powder Water Soluble Fertilizer For Plants. Npk For Indoor Outdoor Garden Plants & Agriculture Crops (White Color; Water Soluble) 250 G,1630.88,4.6,agriculture
"Utkarsh Phosphoz (Phosphate Solubilizing Bacteria - PSB) BioFertilizer for Natural Phosphorus, Plant Nutrition, Root development, Increase Flowering & Fruits, All Crops (2 Lit; Pack of 2 of 1 Lit)",463.42,4.0,agriculture
Greenedge ROOTMAX (5 Liters) Liquid Concentrate for Roots Development & High Yield | (Indoor & Outdoor use) for Maximum Nutrient Uptake 5 L,1761.43,3.6,agriculture
PACK of 2 - COMBO - AGRI NANOTEK - 500g || AGRI NANOTEK - 500g || AGRI AGRICULTURE PRODUCTS,196.52,0.0,agriculture
Aryabio Balada Seaweed Extract Fertilizer 250 ml with measuring Cup Growth Booster Organic Fertilizer for all Indoor & Outdoor Plants,145.15,4.2,agriculture
TrustBasket Neem Cake Powder Organic Fertilizer and Pest Repellent for Plants (450 GMS) & Garden Red soil 10 kg,1946.23,0.0,agriculture
"Agricare Compo Expert Basfoliar Kelp O SL Organic Seaweed Extract Bio Stimulant, 500ml",1808.4,0.0,agriculture
Naturally Green Organic Bio Fertilizer & Insect conrol for Plants Bugs Insects Neem Seaweed Lemgo Biobloom for Plants Bugs Acts as Sprayer,1214.72,3.0,agriculture
Iagrifarm Humic Acid Plant growth Promoter and Fish Amino liquid/Growth Promoter : 1 +1 Litre Combo - with Measuring Cup 50 Ml -India's 1st ISO 9001:2015 Certified Brand,1650.23,4.0,agriculture
Plants & Roots- Seaweed Extract liquid/Seaweed fertilizer/Seaweed Organic fertilizer for All Indoor and Outdoor Plants - (1000 ml),1554.38,3.8,agriculture
AGRI82-500ML| INCREASES WATER ABSORPTION | ENHANCES CROP IMMUNITY | DEFENCE POWER RESULTS IN HEALTHY GROWTH OF THE PLANT | SAVES THE PLANTS FROM SUN STRESS(PACK OF 1),1471.53,0.0,agriculture
Going Greens Gypsum for Plants Natural Soil Conditioner for lawn and Garden (900 grms),1796.77,4.0,agriculture
Vathiyar Nutri Gold Ã¢â‚¬â€œ Organic Bio Fertilizer for All Indoor and Outdoor Plants Ã¢â‚¬â€œ Improving Fruits Quality & Yield Ã¢â‚¬â€œ Increases Flowering and Prevents Flowers Drop (100 ML),954.61,4.0,agriculture
"TrustBasket Neem Cake Powder Organic Fertilizer and Pest Repellent for Plants (450 GMS) & Enriched Premium Organic Earth Magic Potting Soil Mix With Required Fertilizers for Plants- 20 KG, Brown",1984.45,0.0,agriculture
TrustBasket Seaweed Extract Liquid Fertilizer Spray kit for Plants - 250 ml - Organic Liquid Fertilizer for Both Plants and Soil Health for all Indoor and Outdoor plants,1510.08,4.0,agriculture
Iagrifarm Humic Acid - Growth Promoter - 500 gram - Root Growth Promoter for All Crops,420.08,5.0,agriculture
Green World Organic Natural Shield and Plant Booster for gardening (250 G),384.04,0.0,agriculture
OrganicDews Neem Seed Cake Powder For Plants (1 Kg) Natural/Organic Manure Fertilizer and Pest Repellent - Best Soil Conditioner/Increases Soil Fertility 1 Kg,1857.92,0.0,agriculture
"Indica Super Agri Green 9 Pack Combo of Sweet Banana, Sky Bor, Santa fe grande, Piemento L, Mini Yellow Capsicum, Mini Red Capsicum, Green Andhra Capsicum, Corno di toro , Grand 10 long",326.04,5.0,agriculture
AGRI82-500ML| Increases Water Absorption | Enhances Crop Immunity | Defence Power Results in Healthy Growth of The Plant | Saves The Plants from Sun Stress,523.12,0.0,agriculture
