product_name,date,quantity_sold,revenue,customer_id,month,year,category,price_band
AGRI82 NANO - 500ML| Increases water absorption | Enhances crop immunity | Defence power results in healthy growth of the plant | Saves the plants from sun stress,2023-11-12,10.0,10545.9,CUST_3519,11,2023,agriculture,High
Organic kisan liquid (1 lit) Amino acid Concentrate for Plants | Fertilizer for All indoor and outdoor Plants|Plant Growth Enhancer | Improve Plant Root System (1 lit),2023-11-25,12.0,21110.64,CUST_4426,11,2023,agriculture,Premium
"Country Life: A Handbook of Agriculture, Horticulture, and Landscape Gardening (Supplement)",2024-04-08,9.0,17770.32,CUST_7238,4,2024,agriculture,High
"Country Life: A Handbook of Agriculture, Horticulture, and Landscape Gardening (Supplement)",2024-06-23,20.0,39489.6,CUST_1994,6,2024,agriculture,Premium
"Country Life: A Handbook of Agriculture, Horticulture, and Landscape Gardening (Supplement)",2024-06-01,11.0,21719.28,CUST_1222,6,2024,agriculture,Premium
"Country Life: A Handbook of Agriculture, Horticulture, and Landscape Gardening (Supplement)",2024-07-19,5.0,9872.4,CUST_6826,7,2024,agriculture,Mid
"Erwon Ã‚Â® Npk Nitrogen Potassium Phosphorus Powder Fertilizer,Organic&Premium Powerful Fertilizer For Overall Growth Of Plants (900 Gm)",2023-10-26,16.0,10692.48,CUST_6363,10,2023,agriculture,High
"Erwon Ã‚Â® Npk Nitrogen Potassium Phosphorus Powder Fertilizer,Organic&Premium Powerful Fertilizer For Overall Growth Of Plants (900 Gm)",2024-05-03,3.0,2004.84,CUST_2496,5,2024,agriculture,Low
"IAgriFarm Panchagavya Organic Manure - 1 Liter - With Measuring Cup 50 Ml - Growth Promoter - For All Crops, Liquid",2024-05-29,12.0,6893.76,CUST_9327,5,2024,agriculture,Mid
"IAgriFarm Panchagavya Organic Manure - 1 Liter - With Measuring Cup 50 Ml - Growth Promoter - For All Crops, Liquid",2024-06-10,2.0,1148.96,CUST_5076,6,2024,agriculture,Low
"IAgriFarm Panchagavya Organic Manure - 1 Liter - With Measuring Cup 50 Ml - Growth Promoter - For All Crops, Liquid",2024-01-14,11.0,6319.28,CUST_4695,1,2024,agriculture,Mid
"IAgriFarm Panchagavya Organic Manure - 1 Liter - With Measuring Cup 50 Ml - Growth Promoter - For All Crops, Liquid",2024-01-06,1.0,574.48,CUST_8209,1,2024,agriculture,Low
"IAgriFarm Panchagavya Organic Manure - 1 Liter - With Measuring Cup 50 Ml - Growth Promoter - For All Crops, Liquid",2024-02-16,4.0,2297.92,CUST_5018,2,2024,agriculture,Low
"Supplement to the Fifth Edition of Country Life: a Handbook of Agriculture, Horticulture, and Landscape Gardening",2024-03-27,8.0,14374.56,CUST_2476,3,2024,agriculture,High
"Supplement to the Fifth Edition of Country Life: a Handbook of Agriculture, Horticulture, and Landscape Gardening",2023-10-14,12.0,21561.84,CUST_3094,10,2023,agriculture,Premium
"Supplement to the Fifth Edition of Country Life: a Handbook of Agriculture, Horticulture, and Landscape Gardening",2024-08-23,14.0,25155.48,CUST_2454,8,2024,agriculture,Premium
"Supplement to the Fifth Edition of Country Life: a Handbook of Agriculture, Horticulture, and Landscape Gardening",2024-01-25,14.0,25155.48,CUST_7372,1,2024,agriculture,Premium
"Supplement to the Fifth Edition of Country Life: a Handbook of Agriculture, Horticulture, and Landscape Gardening",2024-09-03,15.0,26952.3,CUST_3865,9,2024,agriculture,Premium
"Supplement to List of Periodicals Currently Received in the Library of the United States Department of Agriculture: Miscellaneous Publication No. 245; June 1, 1936-December 31, 1940 (Classic Reprint)",2024-09-29,6.0,10921.92,CUST_6197,9,2024,agriculture,High
"Supplement to List of Periodicals Currently Received in the Library of the United States Department of Agriculture: Miscellaneous Publication No. 245; June 1, 1936-December 31, 1940 (Classic Reprint)",2023-12-28,13.0,23664.16,CUST_3922,12,2023,agriculture,Premium
"Supplement to List of Periodicals Currently Received in the Library of the United States Department of Agriculture: Miscellaneous Publication No. 245; June 1, 1936-December 31, 1940 (Classic Reprint)",2024-07-11,1.0,1820.32,CUST_3759,7,2024,agriculture,Low
Supplement No. 1 (1901-1905) to Catalogue of the Periodicals and Other Serial Publications (Exclusive of U. S. Government Publications) in the Library ... Department of Agriculture (Classic Reprint),2024-02-15,18.0,23184.9,CUST_5561,2,2024,agriculture,Premium
Supplement No. 1 (1901-1905) to Catalogue of the Periodicals and Other Serial Publications (Exclusive of U. S. Government Publications) in the Library ... Department of Agriculture (Classic Reprint),2024-07-24,6.0,7728.3,CUST_8468,7,2024,agriculture,Mid
Supplement No. 1 (1901-1905) to Catalogue of the Periodicals and Other Serial Publications (Exclusive of U. S. Government Publications) in the Library ... Department of Agriculture (Classic Reprint),2023-10-18,7.0,9016.35,CUST_6708,10,2023,agriculture,Mid
Supplement No. 1 (1901-1905) to Catalogue of the Periodicals and Other Serial Publications (Exclusive of U. S. Government Publications) in the Library ... Department of Agriculture (Classic Reprint),2024-02-26,9.0,11592.45,CUST_7243,2,2024,agriculture,High
"OrganicDews Organic Humic Acid 98 Fertilizer (Water Soluble) Shiny Flakes For Plants 1 Kg - Plant Growth Enhancer, Soil Conditioner, Improves Plant Root System 1 Kg",2024-06-04,18.0,29649.96,CUST_6348,6,2024,agriculture,Premium
Michigan Farmer and State Journal of Agriculture: Household--Supplement,2024-05-09,15.0,28875.75,CUST_2902,5,2024,agriculture,Premium
Michigan Farmer and State Journal of Agriculture: Household--Supplement,2024-03-21,14.0,26950.7,CUST_4030,3,2024,agriculture,Premium
Michigan Farmer and State Journal of Agriculture: Household--Supplement,2024-09-05,11.0,21175.55,CUST_7428,9,2024,agriculture,Premium
Michigan Farmer and State Journal of Agriculture: Household--Supplement,2024-03-12,5.0,9625.25,CUST_7025,3,2024,agriculture,Mid
Casa De Amor Boron 20% Micronutrient Powder For Healthy Growth Of Vegetable Plants And Gardening (100 Gm),2024-09-07,11.0,6472.07,CUST_4222,9,2024,agriculture,Mid
Casa De Amor Boron 20% Micronutrient Powder For Healthy Growth Of Vegetable Plants And Gardening (100 Gm),2024-02-22,11.0,6472.07,CUST_2473,2,2024,agriculture,Mid
Casa De Amor Boron 20% Micronutrient Powder For Healthy Growth Of Vegetable Plants And Gardening (100 Gm),2024-06-17,3.0,1765.11,CUST_3331,6,2024,agriculture,Low
Casa De Amor Boron 20% Micronutrient Powder For Healthy Growth Of Vegetable Plants And Gardening (100 Gm),2023-10-21,1.0,588.37,CUST_9592,10,2023,agriculture,Low
"Ultra Humic Gel 500gm - (Humic Acid -85%, Fulvic Acid 0.5%, Amino Acid 10%, NPK) for Shoot+Root Development and Nutrient Uptake for Plant",2024-03-19,19.0,32310.83,CUST_8685,3,2024,agriculture,Premium
"Ultra Humic Gel 500gm - (Humic Acid -85%, Fulvic Acid 0.5%, Amino Acid 10%, NPK) for Shoot+Root Development and Nutrient Uptake for Plant",2024-08-12,19.0,32310.83,CUST_9195,8,2024,agriculture,Premium
"Second Supplement to List of Periodicals Currently Received in the Library of the United States Department of Agriculture, June 1, 1936: January 1-December 31, 1941 (Classic Reprint)",2023-11-29,4.0,6897.32,CUST_9813,11,2023,agriculture,Mid
"Second Supplement to List of Periodicals Currently Received in the Library of the United States Department of Agriculture, June 1, 1936: January 1-December 31, 1941 (Classic Reprint)",2024-08-11,2.0,3448.66,CUST_7590,8,2024,agriculture,Low
"Second Supplement to List of Periodicals Currently Received in the Library of the United States Department of Agriculture, June 1, 1936: January 1-December 31, 1941 (Classic Reprint)",2024-03-15,18.0,31037.94,CUST_3638,3,2024,agriculture,Premium
A Course of Study in Agriculture for High Schools: A Supplement to the State High School Course (Classic Reprint),2024-06-06,6.0,7953.3,CUST_3547,6,2024,agriculture,Mid
List of Serials Currently Received in the Library of the United States Department of Agriculture: Supplement 1 as of March 1953 (Classic Reprint),2024-07-15,18.0,22624.74,CUST_4502,7,2024,agriculture,Premium
List of Serials Currently Received in the Library of the United States Department of Agriculture: Supplement 1 as of March 1953 (Classic Reprint),2024-08-05,15.0,18853.95,CUST_4061,8,2024,agriculture,High
List of Serials Currently Received in the Library of the United States Department of Agriculture: Supplement 1 as of March 1953 (Classic Reprint),2024-04-13,14.0,17597.02,CUST_1273,4,2024,agriculture,High
List of Serials Currently Received in the Library of the United States Department of Agriculture: Supplement 1 as of March 1953 (Classic Reprint),2024-01-18,19.0,23881.67,CUST_4022,1,2024,agriculture,Premium
"Greenedge Organic AMINOBOR (Chelated Boron: Amino Acid) Fertilizer (5 Liters) Concentrated Liquid for plant growth, yield, and overall plant health 5 L",2024-07-11,19.0,21934.36,CUST_5560,7,2024,agriculture,Premium
"Greenedge Organic AMINOBOR (Chelated Boron: Amino Acid) Fertilizer (5 Liters) Concentrated Liquid for plant growth, yield, and overall plant health 5 L",2024-07-10,7.0,8081.08,CUST_2687,7,2024,agriculture,Mid
"Greenedge Organic AMINOBOR (Chelated Boron: Amino Acid) Fertilizer (5 Liters) Concentrated Liquid for plant growth, yield, and overall plant health 5 L",2024-01-27,6.0,6926.64,CUST_1240,1,2024,agriculture,Mid
Organic kisan liquid (0.5 lit) Amino acid Concentrate for Plants | Fertilizer for All indoor and outdoor Plants|Plant Growth Enhancer | Improve Plant Root System (0.5 lit),2024-07-26,13.0,25578.41,CUST_1711,7,2024,agriculture,Premium
Organic kisan liquid (0.5 lit) Amino acid Concentrate for Plants | Fertilizer for All indoor and outdoor Plants|Plant Growth Enhancer | Improve Plant Root System (0.5 lit),2024-06-16,17.0,33448.69,CUST_5587,6,2024,agriculture,Premium
Organic kisan liquid (0.5 lit) Amino acid Concentrate for Plants | Fertilizer for All indoor and outdoor Plants|Plant Growth Enhancer | Improve Plant Root System (0.5 lit),2024-09-24,10.0,19675.7,CUST_5825,9,2024,agriculture,High
Organic kisan liquid (0.5 lit) Amino acid Concentrate for Plants | Fertilizer for All indoor and outdoor Plants|Plant Growth Enhancer | Improve Plant Root System (0.5 lit),2024-01-09,5.0,9837.85,CUST_6990,1,2024,agriculture,Mid
Organic kisan liquid (0.5 lit) Amino acid Concentrate for Plants | Fertilizer for All indoor and outdoor Plants|Plant Growth Enhancer | Improve Plant Root System (0.5 lit),2023-12-24,3.0,5902.71,CUST_9149,12,2023,agriculture,Mid
"IFFCO URBAN GARDENS - 500 ML - Sea Secret - Seaweed Extract Liquid Concentrate - Organic Fertilizer & Growth Promoter for Plants, 100% Water Soluble",2023-10-16,15.0,3468.45,CUST_7620,10,2023,agriculture,Low
Unitedlys Dap Fertilizer Granules For Plants Home Garden 380 Gram With Palak Seed | Dap Fertilizer For Crops | All Purpose Bio Dap Fertilizer For Home Plants & Gardening,2023-12-23,19.0,22600.31,CUST_5244,12,2023,agriculture,Premium
Unitedlys Dap Fertilizer Granules For Plants Home Garden 380 Gram With Palak Seed | Dap Fertilizer For Crops | All Purpose Bio Dap Fertilizer For Home Plants & Gardening,2023-11-23,9.0,10705.41,CUST_2555,11,2023,agriculture,High
Unitedlys Dap Fertilizer Granules For Plants Home Garden 380 Gram With Palak Seed | Dap Fertilizer For Crops | All Purpose Bio Dap Fertilizer For Home Plants & Gardening,2023-10-26,19.0,22600.31,CUST_8516,10,2023,agriculture,Premium
Unitedlys Dap Fertilizer Granules For Plants Home Garden 380 Gram With Palak Seed | Dap Fertilizer For Crops | All Purpose Bio Dap Fertilizer For Home Plants & Gardening,2024-03-07,2.0,2378.98,CUST_9522,3,2024,agriculture,Low
Unitedlys Dap Fertilizer Granules For Plants Home Garden 380 Gram With Palak Seed | Dap Fertilizer For Crops | All Purpose Bio Dap Fertilizer For Home Plants & Gardening,2023-11-02,15.0,17842.35,CUST_3130,11,2023,agriculture,High
IFFCO Urban Gardens - Potash Meal 900gm - Organic Bio Potash Fertilizer for Plants and Home Garden - Plant Nutrient Supplement in Slow Release Granules,2023-12-17,20.0,35423.0,CUST_7002,12,2023,agriculture,Premium
"GREENLOOP - Organic Plant Food, All In One, Natural Ingredients, For All Plants, Monthly, 200Ml Bottle, Liquid",2024-03-03,2.0,1008.28,CUST_8690,3,2024,agriculture,Low
"GREENLOOP - Organic Plant Food, All In One, Natural Ingredients, For All Plants, Monthly, 200Ml Bottle, Liquid",2024-07-14,11.0,5545.54,CUST_8978,7,2024,agriculture,Mid
"TSR Organic fertilisers & Pesticides Silicon Slow Release Fertilizer, 850 g",2023-10-22,5.0,1253.3,CUST_9837,10,2023,agriculture,Low
"TSR Organic fertilisers & Pesticides Silicon Slow Release Fertilizer, 850 g",2024-06-09,13.0,3258.58,CUST_8017,6,2024,agriculture,Low
"TSR Organic fertilisers & Pesticides Silicon Slow Release Fertilizer, 850 g",2024-08-26,20.0,5013.2,CUST_4277,8,2024,agriculture,Mid
"IFFCO Urban Gardens - Micro Meal 250gm - Micronutrient Mix Fertilizer for Plants - EDTA Chelated Formula - Zinc, Boron, Iron, Manganese and more - 100% Water Soluble",2024-05-12,7.0,11254.04,CUST_6959,5,2024,agriculture,High
"IFFCO Urban Gardens - Micro Meal 250gm - Micronutrient Mix Fertilizer for Plants - EDTA Chelated Formula - Zinc, Boron, Iron, Manganese and more - 100% Water Soluble",2024-07-15,20.0,32154.4,CUST_4332,7,2024,agriculture,Premium
"IFFCO Urban Gardens - Micro Meal 250gm - Micronutrient Mix Fertilizer for Plants - EDTA Chelated Formula - Zinc, Boron, Iron, Manganese and more - 100% Water Soluble",2024-09-09,9.0,14469.48,CUST_9535,9,2024,agriculture,High
"IFFCO Urban Gardens - Micro Meal 250gm - Micronutrient Mix Fertilizer for Plants - EDTA Chelated Formula - Zinc, Boron, Iron, Manganese and more - 100% Water Soluble",2023-11-19,9.0,14469.48,CUST_2870,11,2023,agriculture,High
"IFFCO Urban Gardens - Micro Meal 250gm - Micronutrient Mix Fertilizer for Plants - EDTA Chelated Formula - Zinc, Boron, Iron, Manganese and more - 100% Water Soluble",2024-04-08,15.0,24115.8,CUST_3342,4,2024,agriculture,Premium
Ugaoo Neem Cake Powder for Plants 5 Kg - Organic Fertilizer & Pest Repellent,2024-01-03,19.0,28272.0,CUST_2778,1,2024,agriculture,Premium
Ugaoo Neem Cake Powder for Plants 5 Kg - Organic Fertilizer & Pest Repellent,2024-09-26,8.0,11904.0,CUST_8478,9,2024,agriculture,High
IFFCO Urban Gardens - Sea Secret - 4.5Kg (500gm X Pack of 9) - Seaweed Extract Granules - Organic Plant Growth Promoter & Bio-Stimulant,2024-07-15,18.0,23316.48,CUST_4230,7,2024,agriculture,Premium
TrustBasket Organic Bone Meal for Plants Home Gardening | Steamed Bone Meal | Rich in Phosphorus and Calcium | Natural Plant Fertilizer| - 450 Grams (Set of 1),2023-11-24,12.0,8858.88,CUST_5590,11,2023,agriculture,Mid
TrustBasket Organic Bone Meal for Plants Home Gardening | Steamed Bone Meal | Rich in Phosphorus and Calcium | Natural Plant Fertilizer| - 450 Grams (Set of 1),2023-11-05,1.0,738.24,CUST_9682,11,2023,agriculture,Low
TrustBasket Organic Bone Meal for Plants Home Gardening | Steamed Bone Meal | Rich in Phosphorus and Calcium | Natural Plant Fertilizer| - 450 Grams (Set of 1),2023-10-16,13.0,9597.12,CUST_6970,10,2023,agriculture,Mid
"Service and Regulatory Announcements: Supplement; N. J. 8251 to 8300; Approved by the Acting Secretary of Agriculture, Washington, D. C. January 19, 1921 (Classic Reprint)",2024-08-16,12.0,16162.08,CUST_2433,8,2024,agriculture,High
"Service and Regulatory Announcements: Supplement; N. J. 8251 to 8300; Approved by the Acting Secretary of Agriculture, Washington, D. C. January 19, 1921 (Classic Reprint)",2023-12-29,16.0,21549.44,CUST_6155,12,2023,agriculture,Premium
"Service and Regulatory Announcements: Supplement; N. J. 8251 to 8300; Approved by the Acting Secretary of Agriculture, Washington, D. C. January 19, 1921 (Classic Reprint)",2024-05-15,8.0,10774.72,CUST_6332,5,2024,agriculture,High
AGRI PROTEK - 250G| INCREASES WATER ABSORPTION | ENHANCES CROP IMMUNITY | DEFENCE POWER RESULTS IN HEALTHY GROWTH OF THE PLANT | SAVES THE PLANTS FROM SUN STRESS(PACK OF 1),2023-11-09,5.0,907.75,CUST_7500,11,2023,agriculture,Low
AGRI PROTEK - 250G| INCREASES WATER ABSORPTION | ENHANCES CROP IMMUNITY | DEFENCE POWER RESULTS IN HEALTHY GROWTH OF THE PLANT | SAVES THE PLANTS FROM SUN STRESS(PACK OF 1),2024-03-05,4.0,726.2,CUST_9403,3,2024,agriculture,Low
AGRI PROTEK - 250G| INCREASES WATER ABSORPTION | ENHANCES CROP IMMUNITY | DEFENCE POWER RESULTS IN HEALTHY GROWTH OF THE PLANT | SAVES THE PLANTS FROM SUN STRESS(PACK OF 1),2023-12-17,18.0,3267.9,CUST_7262,12,2023,agriculture,Low
AGRI PROTEK - 250G| INCREASES WATER ABSORPTION | ENHANCES CROP IMMUNITY | DEFENCE POWER RESULTS IN HEALTHY GROWTH OF THE PLANT | SAVES THE PLANTS FROM SUN STRESS(PACK OF 1),2024-06-20,11.0,1997.05,CUST_4493,6,2024,agriculture,Low
AGRINEX CORPORATION Soil Health Indicator Testing Kit/NPK Soil Testing Kit/Garden Testing Kit/Soil Tester/Fertilizer Recommender Nitrogen-Phosphorous - Potassium - PH Testing Kit (40 Capsules),2024-09-26,11.0,20316.23,CUST_8689,9,2024,agriculture,Premium
AGRINEX CORPORATION Soil Health Indicator Testing Kit/NPK Soil Testing Kit/Garden Testing Kit/Soil Tester/Fertilizer Recommender Nitrogen-Phosphorous - Potassium - PH Testing Kit (40 Capsules),2024-04-23,1.0,1846.93,CUST_9446,4,2024,agriculture,Low
"Go Garden - All In One Plant Fertilizer, Mixed Plant Food For House Plants, Complete Nutrition With Micronutrients - For Better Plant Growth, 10 Sachets, 250 Gram, Powder",2024-08-17,18.0,16300.08,CUST_5352,8,2024,agriculture,High
"Go Garden - All In One Plant Fertilizer, Mixed Plant Food For House Plants, Complete Nutrition With Micronutrients - For Better Plant Growth, 10 Sachets, 250 Gram, Powder",2024-03-13,1.0,905.56,CUST_3980,3,2024,agriculture,Low
AGRI PROTEK - 500 G| INCREASES WATER ABSORPTION | ENHANCES CROP IMMUNITY | DEFENCE POWER RESULTS IN HEALTHY GROWTH OF THE PLANT | SAVES THE PLANTS FROM SUN STRESS(PACK OF 1),2024-06-25,1.0,1029.81,CUST_3911,6,2024,agriculture,Low
AGRI PROTEK - 500 G| INCREASES WATER ABSORPTION | ENHANCES CROP IMMUNITY | DEFENCE POWER RESULTS IN HEALTHY GROWTH OF THE PLANT | SAVES THE PLANTS FROM SUN STRESS(PACK OF 1),2024-08-03,4.0,4119.24,CUST_9966,8,2024,agriculture,Low
AGRI PROTEK - 500 G| INCREASES WATER ABSORPTION | ENHANCES CROP IMMUNITY | DEFENCE POWER RESULTS IN HEALTHY GROWTH OF THE PLANT | SAVES THE PLANTS FROM SUN STRESS(PACK OF 1),2024-07-05,12.0,12357.72,CUST_9078,7,2024,agriculture,High
AGRI PROTEK - 500 G| INCREASES WATER ABSORPTION | ENHANCES CROP IMMUNITY | DEFENCE POWER RESULTS IN HEALTHY GROWTH OF THE PLANT | SAVES THE PLANTS FROM SUN STRESS(PACK OF 1),2024-02-08,8.0,8238.48,CUST_3221,2,2024,agriculture,Mid
AGRI PROTEK - 500 G| INCREASES WATER ABSORPTION | ENHANCES CROP IMMUNITY | DEFENCE POWER RESULTS IN HEALTHY GROWTH OF THE PLANT | SAVES THE PLANTS FROM SUN STRESS(PACK OF 1),2024-08-01,13.0,13387.53,CUST_8318,8,2024,agriculture,High
